"","A","C","G","T","M","R","W","S","Y","K","V","H","D","B","N","-","+","."
"1247",-0.00125944584382872,0,0,0.25489716563547,0,0,-0.00125944584382872,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1248",0,0,0,0.252378273947812,0,0,0,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1249",0,0,0.252378273947812,0,0,0,0,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1250",0,0,0,0.252378273947812,0,0,0,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1251",0,0.229365875131447,0,0.0145631067961165,-0.00125944584382872,0,0,0,0.00485436893203883,0.00485436893203883,0,0,0,0,0,-0.252378273947812,0,0
"1252",0.252378273947812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1253",0.247523905015774,0,0.00485436893203883,0,0,0,0,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1254",0,-0.00125944584382872,0,0.246447873615221,0,0,0,0,0.00718984617642024,0,0,0,0,0,0,-0.252378273947812,0,0
"1255",0.252378273947812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1256",0,0.248783350859602,0,0,0,0,0,0,0.00359492308821012,0,0,0,0,0,0,-0.252378273947812,0,0
"1257",-0.00125944584382872,0.241593504683182,0,0.00485436893203883,0,0,0,0,0.00718984617642024,0,0,0,0,0,0,-0.252378273947812,0,0
"1258",0,0.252378273947812,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1259",0,0.252378273947812,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1260",0,0,0,0.243928981927564,0,0,0,0,0.00844929202024895,0,0,0,0,0,0,-0.252378273947812,0,0
"1261",0,0.252378273947812,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1262",0,0.252378273947812,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1263",0,0.236739135751143,0,0.00359492308821012,0.00359492308821012,0,0,0,0.00844929202024895,0,0,0,0,0,0,-0.252378273947812,0,0
"1264",0,0.0133036609522878,0,0.228289843730894,0,0,0,0,0.0107847692646304,0,0,0,0,0,0,-0.252378273947812,0,0
"1265",0,0,0,0.252378273947812,0,0,0,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1266",0.243928981927564,0,0.00359492308821012,0,0,0.00485436893203883,0,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1267",0,0,0.252378273947812,0,0,0,0,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1268",0,0,0,0.252378273947812,0,0,0,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1269",0.0614805213861241,0,0.127265168374459,0,0,0.0587782152551906,0,0.00485436893203883,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1270",0.252378273947812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1271",0.252378273947812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1272",0.246447873615221,0,0.00359492308821012,0,0,0.0023354772443814,0,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1273",0,0.00844929202024895,0,0.234220244063486,0,0,0,0,0.00970873786407767,0,0,0,0,0,0,-0.252378273947812,0,0
"1274",0,0,0,0.252378273947812,0,0,0,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1275",0.248783350859602,0,-0.00125944584382872,0,0,0.00485436893203883,0,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1276",0,0,0,0.252378273947812,0,0,0,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1277",0,0,0.252378273947812,0,0,0,0,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1278",0,0,0.252378273947812,0,0,0,0,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1279",0,0.00485436893203883,0,0.247523905015774,0,0,0,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1280",0.253637719791641,0,0,0,-0.00125944584382872,0,0,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1281",0,0.229732704017999,0,0.0143796923528405,0,0,0,0,0.00826587757697293,0,0,0,0,0,0,-0.252378273947812,0,0
"1282",0,0.252378273947812,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1283",0.252378273947812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1284",0.00844929202024895,0,0.245371842214668,0,0,-0.00144286028710474,0,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1285",0,0.0133036609522878,0,0.229365875131447,0,0,0,0,0.00970873786407767,0,0,0,0,0,0,-0.252378273947812,0,0
"1286",0,0,0,0.252378273947812,0,0,0,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1287",0.252378273947812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1288",0,0,0.252378273947812,0,0,0,0,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1289",0.252378273947812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1290",0.0517717835220464,0,0.15961947616835,0,0,0.0409870142574161,0,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1291",0.252378273947812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1292",0.240334058839353,0.00718984617642024,0.00485436893203883,0,0,0,0,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1293",0.241593504683182,0,0.0023354772443814,0,0,0.00844929202024895,0,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1294",0,0,0.252378273947812,0,0,0,0,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1295",0.252378273947812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1296",0.212467291090949,0.00485436893203883,0.00593040033259152,0,0.00485436893203883,0.0242718446601942,0,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1297",0,0.252378273947812,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1298",0,0.252378273947812,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1299",0.00485436893203883,0.239258027438801,0,0.0133036609522878,0,0,0,0,-0.00503778337531486,0,0,0,0,0,0,-0.252378273947812,0,0
"1300",0.252378273947812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1301",0,0,0,0.252378273947812,0,0,0,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1302",0.248783350859602,-0.00125944584382872,0,0,0,0,0.00485436893203883,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1303",0.0395441539703113,-0.00125944584382872,0.199713873468489,0.00844929202024895,0,0.00593040033259152,0,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1304",0.00700643173314421,0.0168985840404979,0,0.209239196889291,0,0,0,0,0.0143796923528405,0.00485436893203883,0,0,0,0,0,-0.252378273947812,0,0
"1305",0.219840551710645,0,0.0230123988163655,0,0,0.00952532342080164,0,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1306",0,0,0.252378273947812,0,0,0,0,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1307",0.0145631067961165,0,0.232960798219657,0,0,0.00485436893203883,0,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1308",0.258675503166956,0,-0.00629722921914358,0,0,0,0,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1309",0,0,0.252378273947812,0,0,0,0,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1310",0,0.252561688391089,0,0.0023354772443814,0,0,0,0,-0.00251889168765743,0,0,0,0,0,0,-0.252378273947812,0,0
"1311",0.252378273947812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1312",0,0,0.252378273947812,0,0,0,0,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1313",0.252378273947812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1314",0.245188427771392,0,0.00718984617642024,0,0,0,0,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1315",0.252378273947812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1316",0,0.252378273947812,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1317",0.00485436893203883,-0.00503778337531486,0.00485436893203883,0.235663104350591,0,0,0,0,0.0120442151084591,0,0,0,0,0,0,-0.252378273947812,0,0
"1318",0,0,0,0.252378273947812,0,0,0,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1319",-0.00125944584382872,0,0,0.253637719791641,0,0,0,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1320",0,0.252561688391089,0,0.0023354772443814,0,0,0,0,-0.00251889168765743,0,0,0,0,0,0,-0.252378273947812,0,0
"1321",0,0,0,0.252378273947812,0,0,0,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1322",0.252378273947812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1323",0,0,0,0.248783350859602,0,0,0,0,0.00359492308821012,0,0,0,0,0,0,-0.252378273947812,0,0
"1324",0,0,0.252378273947812,0,0,0,0,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1325",0,0,0,0.252378273947812,0,0,0,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1326",0.247523905015774,0,0,0,0,0,0,0,0.00485436893203883,0,0,0,0,0,0,-0.252378273947812,0,0
"1327",0,0,0.252378273947812,0,0,0,0,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1328",0.252378273947812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1329",0,0,0,0.252378273947812,0,0,0,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1330",0,0,0.252378273947812,0,0,0,0,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1331",0,0,0.252378273947812,0,0,0,0,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1332",0.0168985840404979,0,0.222359443398303,0,0,0.0131202465090118,0,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1333",0,0,0.252378273947812,0,0,0,0,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1334",0,0.252378273947812,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1335",0.232960798219657,0,0,0.00485436893203883,0.00485436893203883,0.00485436893203883,0.00485436893203883,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1336",0,0,0.233144212662933,0.0156391381966692,0,0,0,0,0,0.00359492308821012,0,0,0,0,0,-0.252378273947812,0,0
"1337",0,0.252378273947812,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1338",0,0.00359492308821012,0,0.217505074466264,0,0,0,0,0.0312782763933384,0,0,0,0,0,0,-0.252378273947812,0,0
"1339",0.252378273947812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1340",0.236739135751143,0,0.00844929202024895,0,0,0.00718984617642024,0,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1341",0,0.157650827810521,0,0.0887970458047003,0,0,0,0,0.00593040033259152,0,0,0,0,0,0,-0.252378273947812,0,0
"1342",0.247523905015774,0.00485436893203883,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1343",0,0,0.252378273947812,0,0,0,0,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1344",0.0143796923528405,0,0.202941967670147,0,0,0.0350566139248245,0,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1345",0,0,0.252378273947812,0,0,0,0,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1346",0.252378273947812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.252378273947812,0,0
"1347",0.0638159986305055,-0.00125944584382872,0.172030520163361,0.00485436893203883,0,0.0106013548213543,-0.00251889168765743,0,0,0.00485436893203883,0,0,0,0,0,-0.252378273947812,0,0
"1348",0.25489716563547,0,0,-0.00125944584382872,0,0,0,0,0,0,0,0,0,0,0,-0.253637719791641,0,0
"1349",0,0.253637719791641,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.253637719791641,0,0
"1350",0,0.0023354772443814,0,0.251485656990536,0,0,0,0,0.00107603140055269,-0.00125944584382872,0,0,0,0,0,-0.253637719791641,0,0
"1351",0.253637719791641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.253637719791641,0,0
"1352",0.224694920642684,0,0.0168985840404979,0,0,0.0120442151084591,0,0,0,0,0,0,0,0,0,-0.253637719791641,0,0
"1353",0.250042796703431,0,0.00359492308821012,0,0,0,0,0,0,0,0,0,0,0,0,-0.253637719791641,0,0
"1354",-0.00144286028710474,0.00359492308821012,0.00485436893203883,0.238181996038248,0,0,0.00359492308821012,0,0.00485436893203883,0,0,0,0,0,0,-0.253637719791641,0,0
"1355",0.00485436893203883,0.0120442151084591,0,0.214986182778607,0,0,0,0,0.0217529529725367,0,0,0,0,0,0,-0.253637719791641,0,0
"1356",0.253821134234917,0,0.00107603140055269,0,0,-0.00125944584382872,0,0,0,0,0,0,0,0,0,-0.253637719791641,0,0
"1357",0,0,0.253637719791641,0,0,0,0,0,0,0,0,0,0,0,0,-0.253637719791641,0,0
"1358",0,0,0.253637719791641,0,0,0,0,0,0,0,0,0,0,0,0,-0.253637719791641,0,0
"1359",0.229732704017999,0.00826587757697293,0.00593040033259152,0.00485436893203883,0,0.00485436893203883,0,0,0,0,0,0,0,0,0,-0.253637719791641,0,0
"1360",0.253637719791641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.253637719791641,0,0
"1361",0.239074612995525,0,0.0145631067961165,0,0,0,0,0,0,0,0,0,0,0,0,-0.253637719791641,0,0
"1362",0.248783350859602,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00485436893203883,-0.253637719791641,0,0
"1363",0,0,0.248783350859602,0,0,0,0,0,0,0,0,0,0,0,0,-0.248783350859602,0,0
"1364",0,0.248783350859602,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.248783350859602,0,0
"1365",0.248783350859602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.248783350859602,0,0
"1366",0,0,0.248783350859602,0,0,0,0,0,0,0,0,0,0,0,0,-0.248783350859602,0,0
"1367",0,0,0.248783350859602,0,0,0,0,0,0,0,0,0,0,0,0,-0.248783350859602,0,0
"1368",0.233144212662933,0,0.0120442151084591,0,0,0.00359492308821012,0,0,0,0,0,0,0,0,0,-0.248783350859602,0,0
"1369",0,0,0,0.248783350859602,0,0,0,0,0,0,0,0,0,0,0,-0.248783350859602,0,0
"1370",0.248783350859602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.248783350859602,0,0
"1371",0,0,0,0.250042796703431,0,0,0,0,-0.00125944584382872,0,0,0,0,0,0,-0.248783350859602,0,0
"1372",0.00718984617642024,0,0.237998581594972,0,0,0.00485436893203883,0,0,0,-0.00125944584382872,0,0,0,0,0,-0.248783350859602,0,0
"1373",0,0,0,0.245188427771392,0,0,0,0,0.00485436893203883,-0.00125944584382872,0,0,0,0,0,-0.248783350859602,0,0
"1374",0.00359492308821012,0.00844929202024895,0.00844929202024895,0.219840551710645,0,0,0,0,0.00359492308821012,0.00485436893203883,0,0,0,0,0,-0.248783350859602,0,0
"1375",0.248783350859602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.248783350859602,0,0
"1376",0,0.248783350859602,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.248783350859602,0,0
"1377",0.00970873786407767,0.00485436893203883,0,0.236739135751143,0,0,-0.00125944584382872,0,-0.00125944584382872,0,0,0,0,0,0,-0.248783350859602,0,0
"1378",0.118999290797486,0,0.124929691130078,0,0,0.00485436893203883,0,0,0,0,0,0,0,0,0,-0.248783350859602,0,0
"1379",0.243928981927564,0,0,0,0,0.00485436893203883,0,0,0,0,0,0,0,0,0,-0.248783350859602,0,0
"1380",0,0.230625320975276,0,0.00844929202024895,0,0,0,0,0.00970873786407767,0,0,0,0,0,0,-0.248783350859602,0,0
"1381",0.248783350859602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.248783350859602,0,0
"1382",0.0544740896529799,0,0.183524491941992,0,0,0.0107847692646304,0,0,0,0,0,0,0,0,0,-0.248783350859602,0,0
"1383",0.237998581594972,0,0.00359492308821012,0,0,0.00718984617642024,0,0,0,0,0,0,0,0,0,-0.248783350859602,0,0
"1384",0,0,0.248783350859602,0,0,0,0,0,0,0,0,0,0,0,0,-0.248783350859602,0,0
"1385",0,0,0.248783350859602,0,0,0,0,0,0,0,0,0,0,0,0,-0.248783350859602,0,0
"1386",0.233144212662933,0,0.0107847692646304,0,0,0.00485436893203883,0,0,0,0,0,0,0,0,0,-0.248783350859602,0,0
"1387",0.248783350859602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.248783350859602,0,0
"1388",0.00359492308821012,0,0.245188427771392,0,0,0,0,0,0,0,0,0,0,0,0,-0.248783350859602,0,0
"1389",0.239258027438801,0,0.00593040033259152,0,0,0.00359492308821012,0,0,0,0,0,0,0,0,0,-0.248783350859602,0,0
"1390",0,0.248783350859602,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.248783350859602,0,0
"1391",0.248783350859602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.248783350859602,0,0
"1392",0.24770731945905,0,0.00485436893203883,0,0,-0.00377833753148615,0,0,0,0,0,0,0,0,0,-0.248783350859602,0,0
"1393",0.243928981927564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.243928981927564,0,0
"1394",0.240334058839353,0,0.00359492308821012,0,0,0,0,0,0,0,0,0,0,0,0,-0.243928981927564,0,0
"1395",0.138233352082365,0,0.0553667066102565,0,0,0.0503289232349417,0,0,0,0,0,0,0,0,0,-0.243928981927564,0,0
"1396",-0.00125944584382872,0,0.235479689907315,0,0,0.00970873786407767,0,0,0,0,0,0,0,0,0,-0.243928981927564,0,0
"1397",0,-0.00377833753148615,0,0.242852950527011,0,0,0,0,0.00485436893203883,0,0,0,0,0,0,-0.243928981927564,0,0
"1398",0.00485436893203883,0.00359492308821012,-0.00251889168765743,0.225954366486513,0,0,-0.00251889168765743,0,0.00485436893203883,0.00970873786407767,0,0,0,0,0,-0.243928981927564,0,0
"1399",0.0106013548213543,0,0.220023966153921,0,0,0.0133036609522878,0,0,0,0,0,0,0,0,0,-0.243928981927564,0,0
"1400",0,-0.00125944584382872,0,0.245188427771392,0,0,0,0,0,0,0,0,0,0,0,-0.243928981927564,0,0
"1401",0,0.227030397887066,0,0.00359492308821012,0.00485436893203883,0,0,0,0.00359492308821012,0,0,0,0,0,0.00485436893203883,-0.243928981927564,0,0
"1402",0.0107847692646304,0.0467340001467316,0,0.168252182631875,-0.00125944584382872,0,0.00485436893203883,0,0.00485436893203883,0,0,0,0,0,0,-0.234220244063486,0,0
"1403",0.00970873786407767,0.224511506199408,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.234220244063486,0,0
"1404",0,0.216429043065711,0,-0.00144286028710474,0,0,0,0,0.0192340612848793,0,0,0,0,0,0,-0.234220244063486,0,0
"1405",0.020493507128708,0.170220830989704,0,0.0133036609522878,0.00844929202024895,0,0,0,0.0217529529725367,0,0,0,0,0,0,-0.234220244063486,0,0
"1406",0,0,0,0.234220244063486,0,0,0,0,0,0,0,0,0,0,0,-0.234220244063486,0,0
"1407",0.236739135751143,0,-0.00125944584382872,0,0,-0.00125944584382872,0,0,0,0,0,0,0,0,0,-0.234220244063486,0,0
"1408",0.205460859357805,0.0120442151084591,-0.000183414443276027,-0.00125944584382872,-0.00125944584382872,0.0145631067961165,0,0,0.00485436893203883,0,0,0,0,0,0,-0.234220244063486,0,0
"1409",-0.00377833753148615,0.229549289574723,0,0,0.00844929202024895,0,0,0,0,0,0,0,0,0,0,-0.234220244063486,0,0
"1410",0.0168985840404979,0,0.020310092685432,0.193416644249346,0,0,0.00359492308821012,0,0,0,0,0,0,0,0,-0.234220244063486,0,0
"1411",0,0,0.229365875131447,0,0,0,0,0,0,0,0,0,0,0,0,-0.229365875131447,0,0
"1412",0.229365875131447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.229365875131447,0,0
"1413",0,0.234403658506762,0,-0.00377833753148615,0,0,0,0,-0.00125944584382872,0,0,0,0,0,0,-0.229365875131447,0,0
"1414",0.224511506199408,0,0,0,0,0.00485436893203883,0,0,0,0,0,0,0,0,0,-0.229365875131447,0,0
"1415",0,0.229365875131447,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.229365875131447,0,0
"1416",0.229365875131447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.229365875131447,0,0
"1417",0.229365875131447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.229365875131447,0,0
"1418",0,0.229365875131447,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.229365875131447,0,0
"1419",0.220916583111198,0.00485436893203883,0,0,0.00359492308821012,0,0,0,0,0,0,0,0,0,0,-0.229365875131447,0,0
"1420",0.229365875131447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.229365875131447,0,0
"1421",0.229365875131447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.229365875131447,0,0
"1422",0,0,0,0.229365875131447,0,0,0,0,0,0,0,0,0,0,0,-0.229365875131447,0,0
"1423",0,0.229365875131447,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.229365875131447,0,0
"1424",0.229365875131447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.229365875131447,0,0
"1425",0.0133036609522878,0,0.218581105866817,0,0,-0.00125944584382872,0,0,0,0,0,0,0,0,-0.00125944584382872,-0.229365875131447,0,0
"1426",0.225770952043237,0.00485436893203883,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.230625320975276,0,0
"1427",0.230625320975276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.230625320975276,0,0
"1428",0.0131202465090118,0,0.218764520310093,0,0,0,0,0,0,0,0,0,0,0,-0.00125944584382872,-0.230625320975276,0,0
"1429",0.233144212662933,0,-0.00125944584382872,0,0,0,0,0,0,0,0,0,0,0,0,-0.231884766819104,0,0
"1430",0,0.231884766819104,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.231884766819104,0,0
"1431",0.00485436893203883,-0.00125944584382872,0.00485436893203883,0.213726736934778,0,0,0.00485436893203883,0,0.00485436893203883,0,0,0,0,0,0,-0.231884766819104,0,0
"1432",0,0,0.233144212662933,0,0,0,0,0,0,0,0,0,0,0,0,-0.233144212662933,0,0
"1433",0.233144212662933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.233144212662933,0,0
"1434",0.0023354772443814,0,0.223618889242131,0,0,0.00718984617642024,0,0,0,0,0,0,0,0,0,-0.233144212662933,0,0
"1435",0,-0.00125944584382872,0,0.234403658506762,0,0,0,0,0,0,0,0,0,0,0,-0.233144212662933,0,0
"1436",0,0,0,0.233144212662933,0,0,0,0,0,0,0,0,0,0,0,-0.233144212662933,0,0
"1437",0.227213812330342,0,0.0023354772443814,0,0,0.00359492308821012,0,0,0,0,0,0,0,0,0,-0.233144212662933,0,0
"1438",0,0.227213812330342,-0.00251889168765743,0,0,0,0,0,0,0,0,0,0,0,0,-0.224694920642684,0,0
"1439",0.224694920642684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.224694920642684,0,0
"1440",0.216245628622435,0,0,0.00844929202024895,0,0,0,0,0,0,0,0,0,0,0,-0.224694920642684,0,0
"1441",0,0,0.224694920642684,0,0,0,0,0,0,0,0,0,0,0,0,-0.224694920642684,0,0
"1442",0,0.224694920642684,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.224694920642684,0,0
"1443",0.221099997554474,0,0,0,0,0,0.00485436893203883,0,0,0,0,0,0,0,-0.00125944584382872,-0.224694920642684,0,0
"1444",0.223618889242131,0,-0.00125944584382872,0,0,0,0,0,0,0,0,0,0,0,0,-0.222359443398303,0,0
"1445",0,0,0,0.222359443398303,0,0,0,0,0,0,0,0,0,0,0,-0.222359443398303,0,0
"1446",-0.00125944584382872,-0.000183414443276027,0,0.221466826441026,0,0,0,0,0.00359492308821012,0,0,0,0,0,-0.00125944584382872,-0.222359443398303,0,0
"1447",0.00359492308821012,0.16969504291898,0,0.0456579687461789,0.00485436893203883,0,0,0,0.00359492308821012,0,0,0,0,0,0,-0.227397226773618,0,0
"1448",0.228656672617446,0,0,0,0,-0.00125944584382872,0,0,0,0,0,0,0,0,0,-0.227397226773618,0,0
"1449",0,0.0023354772443814,0.00485436893203883,0.208163165488738,0,0,0,0,0.00359492308821012,0,0,0,0,0,0.00844929202024895,-0.227397226773618,0,0
"1450",0,0.199713873468489,0,0.0120442151084591,0,0,0,0,0,0,0,0,0,0,0,-0.211758088576948,0,0
"1451",0,0,0,0.211758088576948,0,0,0,0,0,0,0,0,0,0,0,-0.211758088576948,0,0
"1452",0.202049350712871,0,0,0,0,0.00485436893203883,0,0,0,0,0,0,0,0,0.00485436893203883,-0.211758088576948,0,0
"1453",0,0,0.18407473527182,0,0,0,0,0,0,0,0,0,0,0,0,-0.18407473527182,0,0
"1454",0,0.18407473527182,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.18407473527182,0,0
"1455",0,0.0266073219045756,0,0.151537013034653,0,0,0,0,0.00970873786407767,0,0,0,0,0,-0.00377833753148615,-0.18407473527182,0,0
"1456",0,0.00970873786407767,0,0.16610011983077,0,0,0,0,0.00359492308821012,0,0,0,0,0,0,-0.179403780783057,0,0
"1457",0,0,0,0.179403780783057,0,0,0,0,0,0,0,0,0,0,0,-0.179403780783057,0,0
"1458",0.00718984617642024,0,0.158910273654349,0,0,0.00485436893203883,0,0,0,0,0,0,0,0,0.00844929202024895,-0.179403780783057,0,0
"1459",0,0.157650827810521,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.157650827810521,0,0
"1460",0.157650827810521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.157650827810521,0,0
"1461",0.00844929202024895,0,0.140752243770023,0,0,0,0,0,0,0,0,0,0,0,0.00844929202024895,-0.157650827810521,0,0
"1462",0,0,0.125113105573354,0,0,0,0,0,0,0,0,0,0,0,0,-0.125113105573354,0,0
"1463",0.125113105573354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.125113105573354,0,0
"1464",0,0,0,0.0972463378249492,0,0,0,0,0,0,0,0,0,0,0.0278667677484043,-0.125113105573354,0,0
"1465",0,0,0,0.061113692499572,0,0,0,0,0,0,0,0,0,0,0,-0.061113692499572,0,0
"1466",0,0.061113692499572,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.061113692499572,0,0
"1467",0.0262404930180235,0,0.0215695385292607,0,0,0.00970873786407767,0,0,0,0,0,0,0,0,0.00359492308821012,-0.061113692499572,0,0
"1468",0,0,0.0357658164388252,0,0,0,0,0,0,0,0,0,0,0,0,-0.0357658164388251,0,0
"1469",0,0,0.0357658164388252,0,0,0,0,0,0,0,0,0,0,0,0,-0.0357658164388251,0,0
"1470",0.0370252622826539,0,0,0,0,-0.00125944584382872,0,0,0,0,0,0,0,0,0,-0.0357658164388251,0,0
"1471",0,0,0,0.0104179403780783,0,0,0,0,0.00485436893203883,0,0,0,0,0,0,-0.0152723093101171,0,0
"1472",0,-0.00125944584382872,0,0.011677386221907,0,0,0,0,0.00485436893203883,0,0,0,0,0,0,-0.0152723093101171,0,0
"1473",0.0104179403780783,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00485436893203883,-0.0152723093101171,0,0
